track 1;
21 "0.5728 0.0187 0.0076 0.1525 0.2316 0.3669 0.2939 0.1541 0.0846 0.0536 0.0380 0.0303 0.0272 0.0261 0.0264 0.5759";
18 "0.5676 0.0277 0.0266 0.1511 0.2290 0.3621 0.2911 0.1525 0.0839 0.0529 0.0380 0.0303 0.0272 0.0261 0.0262 0.5684";
22 "0.5726 0.2652 0.5086 0.1485 0.2295 0.3636 0.2937 0.1537 0.0844 0.0532 0.0378 0.0302 0.0271 0.0260 0.0262 0.5705";
20 "0.5784 0.2572 0.5004 0.1546 0.2317 0.3665 0.2968 0.1555 0.0856 0.0537 0.0382 0.0303 0.0272 0.0261 0.0262 0.5762";
25 "0.5731 0.1896 0.3614 0.1513 0.2293 0.3625 0.2940 0.1541 0.0847 0.0535 0.0381 0.0303 0.0272 0.0261 0.0264 0.5699";
15 "0.5538 0.1686 0.3108 0.1437 0.2230 0.3523 0.2836 0.1487 0.0820 0.0521 0.0374 0.0300 0.0270 0.0259 0.0261 0.5529";
19 "0.5544 0.0648 0.1034 0.1480 0.2243 0.3540 0.2840 0.1491 0.0823 0.0523 0.0374 0.0302 0.0271 0.0259 0.0262 0.5565";
21 "0.4639 0.0757 0.1246 0.1372 0.2071 0.3249 0.2386 0.1272 0.0724 0.0477 0.0353 0.0291 0.0267 0.0258 0.0271 0.5290";
20 "0.4041 0.1323 0.2497 0.1424 0.2061 0.3141 0.2112 0.1145 0.0665 0.0449 0.0341 0.0284 0.0261 0.0254 0.0256 0.4843";
18 "0.5753 0.0317 0.0347 0.1531 0.2326 0.3687 0.2952 0.1544 0.0848 0.0536 0.0381 0.0303 0.0272 0.0261 0.0262 0.5792";
22 "0.5767 0.0216 0.0131 0.1526 0.2326 0.3686 0.2959 0.1549 0.0850 0.0536 0.0380 0.0303 0.0272 0.0261 0.0264 0.5787";
20 "0.5739 0.0342 0.0400 0.1525 0.2315 0.3667 0.2941 0.1539 0.0846 0.0534 0.0380 0.0303 0.0272 0.0260 0.0262 0.5749";
4 "0.2980 0.0328 0.0392 0.1220 0.1797 0.2790 0.1568 0.0884 0.0546 0.0387 0.0310 0.0270 0.0255 0.0250 0.0255 0.4264";
36 "0.5686 0.0189 0.0078 0.1522 0.2312 0.3660 0.2915 0.1527 0.0839 0.0529 0.0380 0.0303 0.0272 0.0261 0.0264 0.5743";
20 "0.3542 0.0840 0.1439 0.1338 0.2006 0.3101 0.1876 0.1040 0.0620 0.0426 0.0327 0.0278 0.0259 0.0250 0.0249 0.4725";
10 "0.3609 0.0952 0.1616 0.1310 0.1999 0.3135 0.1873 0.1027 0.0610 0.0419 0.0324 0.0277 0.0259 0.0251 0.0259 0.4898";
30 "0.4063 0.0194 0.0082 0.1420 0.2150 0.3289 0.2119 0.1155 0.0673 0.0447 0.0338 0.0286 0.0262 0.0253 0.0248 0.4706";
21 "0.3394 0.0441 0.0570 0.1283 0.1911 0.3028 0.1768 0.0968 0.0585 0.0409 0.0321 0.0276 0.0259 0.0253 0.0264 0.4992";
20 "0.5722 0.2638 0.5075 0.1518 0.2311 0.3658 0.2934 0.1536 0.0844 0.0534 0.0380 0.0302 0.0272 0.0260 0.0264 0.5737";
20 "0.5657 0.0186 0.0068 0.1510 0.2285 0.3614 0.2901 0.1522 0.0838 0.0527 0.0380 0.0303 0.0272 0.0262 0.0264 0.5671";
20 "0.5703 0.0365 0.0458 0.1521 0.2296 0.3631 0.2924 0.1533 0.0841 0.0530 0.0380 0.0303 0.0272 0.0261 0.0264 0.5699";
17 "0.5694 0.0720 0.1210 0.1524 0.2281 0.3600 0.2923 0.1531 0.0841 0.0531 0.0381 0.0303 0.0272 0.0261 0.0262 0.5665";
23 "0.5616 0.0391 0.0502 0.1491 0.2256 0.3559 0.2876 0.1508 0.0831 0.0527 0.0378 0.0303 0.0272 0.0261 0.0262 0.5587";
20 "0.5519 0.0277 0.0266 0.1472 0.2224 0.3503 0.2825 0.1485 0.0820 0.0520 0.0372 0.0302 0.0272 0.0261 0.0262 0.5501";
20 "0.5490 0.0269 0.0243 0.1459 0.2201 0.3464 0.2810 0.1476 0.0817 0.0519 0.0371 0.0302 0.0272 0.0261 0.0262 0.5436";
19 "0.5082 0.0359 0.0429 0.1411 0.2124 0.3376 0.2600 0.1371 0.0767 0.0497 0.0363 0.0295 0.0267 0.0256 0.0264 0.5363";
20 "0.0282 0.0912 0.1632 0.1013 0.1439 0.2174 0.0294 0.0276 0.0260 0.0251 0.0245 0.0238 0.0242 0.0244 0.0251 0.3489";
21 "0.4947 0.0247 0.0199 0.1452 0.2190 0.3446 0.2526 0.1339 0.0751 0.0490 0.0360 0.0293 0.0265 0.0254 0.0264 0.5419";
20 "0.5021 0.1067 0.1950 0.1499 0.2228 0.3510 0.2569 0.1359 0.0759 0.0494 0.0361 0.0294 0.0265 0.0255 0.0262 0.5516";
20 "0.5369 0.0576 0.0916 0.1498 0.2240 0.3531 0.2751 0.1443 0.0803 0.0513 0.0371 0.0299 0.0270 0.0258 0.0264 0.5543";
20 "0.5511 0.3509 0.6839 0.1496 0.2265 0.3576 0.2820 0.1482 0.0819 0.0519 0.0371 0.0302 0.0272 0.0260 0.0264 0.5610";
20 "0.5423 0.0634 0.1013 0.1496 0.2249 0.3545 0.2779 0.1458 0.0811 0.0518 0.0371 0.0302 0.0272 0.0261 0.0264 0.5572";
19 "0.5416 0.0858 0.1470 0.1481 0.2230 0.3514 0.2774 0.1455 0.0807 0.0516 0.0371 0.0300 0.0271 0.0260 0.0262 0.5515";
20 "0.5518 0.3608 0.7043 0.1481 0.2234 0.3517 0.2824 0.1485 0.0819 0.0519 0.0371 0.0303 0.0272 0.0261 0.0264 0.5526";
20 "0.5483 0.1200 0.2174 0.1477 0.2228 0.3514 0.2809 0.1474 0.0816 0.0520 0.0372 0.0302 0.0271 0.0261 0.0264 0.5526";
21 "0.5637 0.0483 0.0690 0.1498 0.2285 0.3614 0.2889 0.1514 0.0831 0.0527 0.0377 0.0303 0.0272 0.0261 0.0264 0.5675";
22 "0.5695 0.0326 0.0361 0.1505 0.2284 0.3609 0.2920 0.1530 0.0840 0.0530 0.0381 0.0303 0.0272 0.0261 0.0264 0.5662";
19 "0.5876 0.0903 0.1557 0.1519 0.2309 0.3654 0.3013 0.1577 0.0867 0.0542 0.0383 0.0304 0.0273 0.0261 0.0265 0.5738";
16 "0.5968 0.1242 0.2305 0.1552 0.2317 0.3666 0.3056 0.1599 0.0878 0.0548 0.0387 0.0305 0.0275 0.0260 0.0266 0.5760";
23 "0.2007 0.0353 0.0444 0.1287 0.1908 0.2978 0.1091 0.0657 0.0443 0.0337 0.0287 0.0258 0.0250 0.0248 0.0254 0.4589";
20 "0.5559 0.0382 0.0479 0.1521 0.2298 0.3636 0.2847 0.1493 0.0823 0.0523 0.0375 0.0302 0.0272 0.0259 0.0264 0.5712";
23 "0.4864 0.0768 0.1249 0.1438 0.2207 0.3422 0.2532 0.1353 0.0764 0.0493 0.0361 0.0293 0.0267 0.0256 0.0259 0.5295";
18 "0.5914 0.1413 0.2647 0.1549 0.2304 0.3641 0.3031 0.1587 0.0872 0.0547 0.0387 0.0305 0.0275 0.0261 0.0264 0.5725";
18 "0.6049 0.3583 0.6999 0.1527 0.2316 0.3670 0.3095 0.1620 0.0888 0.0552 0.0389 0.0305 0.0275 0.0262 0.0264 0.5761";
21 "0.6062 0.3147 0.6107 0.1516 0.2325 0.3681 0.3101 0.1623 0.0886 0.0553 0.0389 0.0306 0.0273 0.0262 0.0265 0.5786";
19 "0.5921 0.1216 0.2171 0.1510 0.2306 0.3653 0.3034 0.1588 0.0872 0.0545 0.0385 0.0305 0.0273 0.0261 0.0265 0.5734";
20 "0.6055 0.2859 0.5472 0.1488 0.2320 0.3680 0.3097 0.1620 0.0885 0.0551 0.0388 0.0306 0.0273 0.0261 0.0264 0.5778";
22 "0.5942 0.0265 0.0243 0.1536 0.2322 0.3674 0.3044 0.1592 0.0874 0.0547 0.0387 0.0303 0.0273 0.0262 0.0264 0.5772";
20 "0.5981 0.3026 0.5828 0.1509 0.2329 0.3697 0.3051 0.1597 0.0877 0.0545 0.0386 0.0304 0.0272 0.0260 0.0264 0.5797";
20 "0.5377 0.2522 0.4868 0.1546 0.2353 0.3732 0.2754 0.1447 0.0802 0.0515 0.0371 0.0299 0.0270 0.0260 0.0265 0.5877";
19 "0.6064 0.3446 0.6726 0.1549 0.2357 0.3743 0.3102 0.1621 0.0888 0.0553 0.0389 0.0306 0.0273 0.0262 0.0264 0.5886";
21 "0.5999 0.1301 0.2388 0.1536 0.2354 0.3737 0.3070 0.1605 0.0880 0.0548 0.0387 0.0305 0.0273 0.0261 0.0265 0.5877";
20 "0.3335 0.0534 0.0756 0.1323 0.2010 0.3151 0.1749 0.0973 0.0588 0.0407 0.0320 0.0275 0.0258 0.0251 0.0258 0.4909";
20 "0.5579 0.0389 0.0490 0.1547 0.2354 0.3736 0.2858 0.1499 0.0825 0.0525 0.0376 0.0303 0.0272 0.0262 0.0264 0.5875";
20 "0.5861 0.0220 0.0138 0.1548 0.2354 0.3738 0.3005 0.1572 0.0867 0.0543 0.0383 0.0303 0.0272 0.0261 0.0264 0.5878";
20 "0.5030 0.0515 0.0786 0.1546 0.2318 0.3705 0.2549 0.1353 0.0761 0.0492 0.0360 0.0293 0.0266 0.0256 0.0261 0.5629";
20 "0.4510 0.1149 0.2096 0.1533 0.2317 0.3702 0.2314 0.1238 0.0709 0.0468 0.0348 0.0288 0.0262 0.0251 0.0260 0.5751";
20 "0.3167 0.0358 0.0415 0.1319 0.1974 0.3160 0.1668 0.0923 0.0563 0.0399 0.0316 0.0272 0.0258 0.0250 0.0261 0.5252";
21 "0.4180 0.0342 0.0397 0.1432 0.2151 0.3301 0.2173 0.1176 0.0680 0.0455 0.0343 0.0286 0.0262 0.0254 0.0258 0.5073";
19 "0.5239 0.1034 0.1835 0.1456 0.2211 0.3481 0.2681 0.1413 0.0789 0.0508 0.0369 0.0298 0.0270 0.0258 0.0261 0.5438";
18 "0.3329 0.1312 0.2471 0.1305 0.1952 0.3006 0.1742 0.0977 0.0592 0.0409 0.0320 0.0275 0.0258 0.0250 0.0249 0.4351";
22 "0.3473 0.1444 0.2690 0.1290 0.1918 0.3069 0.1798 0.0983 0.0592 0.0413 0.0321 0.0276 0.0260 0.0254 0.0270 0.5140";
21 "0.5347 0.3033 0.5869 0.1464 0.2239 0.3536 0.2737 0.1438 0.0798 0.0513 0.0370 0.0300 0.0271 0.0259 0.0262 0.5555";
20 "0.5139 0.2902 0.5679 0.1496 0.2211 0.3505 0.2624 0.1386 0.0773 0.0501 0.0365 0.0298 0.0269 0.0256 0.0264 0.5504";
20 "0.5169 0.3577 0.6993 0.1477 0.2233 0.3531 0.2631 0.1393 0.0778 0.0499 0.0365 0.0297 0.0269 0.0255 0.0253 0.5250";
19 "0.4002 0.3528 0.6926 0.1388 0.2090 0.3266 0.2089 0.1138 0.0664 0.0444 0.0337 0.0283 0.0260 0.0250 0.0251 0.4976";
21 "0.4951 0.3591 0.7015 0.1469 0.2216 0.3501 0.2522 0.1333 0.0747 0.0486 0.0358 0.0292 0.0262 0.0254 0.0262 0.5439";
19 "0.4219 0.3603 0.7046 0.1417 0.2115 0.3309 0.2163 0.1168 0.0681 0.0454 0.0342 0.0286 0.0262 0.0254 0.0260 0.5237";
21 "0.5047 0.3512 0.6853 0.1486 0.2245 0.3551 0.2581 0.1362 0.0761 0.0493 0.0360 0.0293 0.0264 0.0254 0.0262 0.5588";
24 "0.4573 0.3118 0.6052 0.1474 0.2229 0.3532 0.2339 0.1249 0.0714 0.0472 0.0350 0.0288 0.0264 0.0254 0.0260 0.5550";
16 "0.5416 0.2810 0.5490 0.1507 0.2254 0.3553 0.2774 0.1455 0.0808 0.0518 0.0371 0.0302 0.0271 0.0260 0.0262 0.5592";
21 "0.5434 0.0277 0.0243 0.1480 0.2255 0.3561 0.2782 0.1459 0.0809 0.0516 0.0371 0.0302 0.0271 0.0259 0.0262 0.5601";
19 "0.5414 0.1140 0.2079 0.1486 0.2249 0.3554 0.2769 0.1452 0.0805 0.0515 0.0370 0.0302 0.0271 0.0259 0.0262 0.5588";
20 "0.5427 0.0554 0.0862 0.1493 0.2245 0.3539 0.2779 0.1458 0.0809 0.0516 0.0371 0.0302 0.0271 0.0260 0.0262 0.5559";
20 "0.5458 0.1499 0.2724 0.1443 0.2235 0.3529 0.2793 0.1466 0.0811 0.0516 0.0371 0.0299 0.0270 0.0256 0.0260 0.5530";
22 "0.5402 0.0487 0.0713 0.1460 0.2209 0.3477 0.2768 0.1453 0.0807 0.0515 0.0371 0.0299 0.0269 0.0256 0.0261 0.5482";
22 "0.5457 0.1134 0.2024 0.1455 0.2224 0.3505 0.2793 0.1465 0.0812 0.0516 0.0371 0.0299 0.0269 0.0258 0.0259 0.5502";
13 "0.5538 0.2884 0.5594 0.1488 0.2245 0.3539 0.2836 0.1489 0.0820 0.0523 0.0374 0.0302 0.0271 0.0258 0.0262 0.5559";
22 "0.5382 0.1454 0.2741 0.1465 0.2185 0.3431 0.2757 0.1445 0.0803 0.0514 0.0371 0.0300 0.0270 0.0258 0.0260 0.5385";
21 "0.5380 0.2220 0.4216 0.1444 0.2177 0.3421 0.2757 0.1447 0.0805 0.0514 0.0370 0.0300 0.0271 0.0259 0.0261 0.5383";
19 "0.5522 0.3434 0.6705 0.1471 0.2218 0.3494 0.2827 0.1485 0.0819 0.0520 0.0372 0.0302 0.0272 0.0260 0.0262 0.5489";
21 "0.5465 0.2055 0.3875 0.1447 0.2202 0.3468 0.2798 0.1470 0.0813 0.0518 0.0372 0.0300 0.0271 0.0259 0.0262 0.5445";
19 "0.5507 0.3569 0.6974 0.1471 0.2216 0.3486 0.2821 0.1483 0.0819 0.0519 0.0371 0.0302 0.0272 0.0260 0.0262 0.5469";
21 "0.5493 0.3210 0.6247 0.1463 0.2205 0.3468 0.2812 0.1478 0.0818 0.0519 0.0371 0.0302 0.0271 0.0260 0.0262 0.5446";
20 "0.5394 0.3549 0.6936 0.1448 0.2177 0.3418 0.2762 0.1449 0.0806 0.0516 0.0371 0.0302 0.0272 0.0261 0.0262 0.5352";
20 "0.5435 0.3555 0.6948 0.1454 0.2191 0.3445 0.2784 0.1458 0.0811 0.0518 0.0371 0.0303 0.0272 0.0262 0.0262 0.5403";
20 "0.5388 0.3559 0.6956 0.1444 0.2176 0.3417 0.2758 0.1447 0.0803 0.0516 0.0370 0.0302 0.0272 0.0261 0.0262 0.5360";
21 "0.5194 0.3566 0.6967 0.1439 0.2165 0.3404 0.2659 0.1400 0.0781 0.0503 0.0366 0.0297 0.0269 0.0256 0.0262 0.5333";
20 "0.5331 0.3572 0.6982 0.1432 0.2147 0.3368 0.2731 0.1435 0.0800 0.0512 0.0370 0.0300 0.0271 0.0260 0.0262 0.5283";
16 "0.4926 0.3572 0.6982 0.1354 0.2017 0.3156 0.2510 0.1333 0.0748 0.0488 0.0360 0.0293 0.0264 0.0254 0.0256 0.4962";
22 "0.1896 0.3547 0.6955 0.1078 0.1557 0.2382 0.1032 0.0628 0.0427 0.0328 0.0282 0.0256 0.0250 0.0249 0.0251 0.3599";
21 "0.2819 0.3523 0.6916 0.1207 0.1775 0.2721 0.1493 0.0850 0.0536 0.0382 0.0308 0.0269 0.0255 0.0250 0.0249 0.4134";
21 "0.0387 0.1612 0.3018 0.0900 0.1305 0.1959 0.0331 0.0297 0.0269 0.0254 0.0245 0.0238 0.0242 0.0244 0.0244 0.2976";
20 "0.1922 0.2569 0.4946 0.1090 0.1630 0.2560 0.1027 0.0619 0.0425 0.0326 0.0281 0.0256 0.0249 0.0249 0.0253 0.3815";
18 "0.0415 0.2895 0.5648 0.0990 0.1415 0.2139 0.0337 0.0294 0.0267 0.0254 0.0247 0.0237 0.0242 0.0245 0.0251 0.3352";
20 "0.0358 0.2931 0.5682 0.0947 0.1394 0.2094 0.0327 0.0291 0.0266 0.0254 0.0247 0.0238 0.0243 0.0245 0.0247 0.3293";
22 "0.4493 0.1417 0.2641 0.1288 0.1928 0.3019 0.2301 0.1236 0.0711 0.0470 0.0350 0.0292 0.0264 0.0254 0.0254 0.4705";
20 "0.0193 0.0811 0.1416 0.0947 0.1347 0.2007 0.0251 0.0255 0.0251 0.0248 0.0243 0.0237 0.0243 0.0244 0.0245 0.3168";
20 "0.4233 0.2958 0.5728 0.1242 0.1875 0.2939 0.2166 0.1171 0.0681 0.0454 0.0341 0.0284 0.0262 0.0254 0.0254 0.4586";
20 "0.0326 0.0624 0.1022 0.1013 0.1460 0.2221 0.0289 0.0273 0.0259 0.0249 0.0243 0.0236 0.0241 0.0244 0.0245 0.3276";
19 "0.0079 0.1464 0.2795 0.1046 0.1455 0.2191 0.0184 0.0228 0.0241 0.0242 0.0241 0.0236 0.0242 0.0244 0.0245 0.3294";
21 "0.3498 0.0193 0.0096 0.1259 0.1869 0.2926 0.1817 0.0996 0.0604 0.0415 0.0322 0.0275 0.0260 0.0254 0.0254 0.4554";
21 "0.4268 0.0787 0.1326 0.1236 0.1852 0.2901 0.2182 0.1178 0.0685 0.0457 0.0342 0.0284 0.0262 0.0253 0.0254 0.4516";
20 "0.4470 0.3573 0.6989 0.1246 0.1846 0.2889 0.2292 0.1229 0.0711 0.0469 0.0350 0.0292 0.0264 0.0254 0.0254 0.4493";
20 "0.4627 0.3564 0.6964 0.1275 0.1887 0.2958 0.2371 0.1267 0.0723 0.0476 0.0352 0.0293 0.0264 0.0254 0.0254 0.4611";
20 "0.4614 0.3555 0.6955 0.1262 0.1870 0.2928 0.2364 0.1261 0.0722 0.0476 0.0352 0.0293 0.0264 0.0254 0.0254 0.4554";
19 "0.4603 0.3547 0.6942 0.1251 0.1857 0.2902 0.2356 0.1260 0.0722 0.0474 0.0350 0.0292 0.0264 0.0254 0.0254 0.4516";
21 "0.4639 0.3544 0.6932 0.1256 0.1863 0.2912 0.2375 0.1270 0.0722 0.0477 0.0352 0.0293 0.0264 0.0254 0.0254 0.4532";
21 "0.4535 0.3537 0.6921 0.1220 0.1806 0.2818 0.2326 0.1245 0.0715 0.0469 0.0350 0.0292 0.0264 0.0254 0.0254 0.4387";
19 "0.4553 0.0590 0.0908 0.1217 0.1825 0.2853 0.2334 0.1250 0.0718 0.0472 0.0350 0.0291 0.0264 0.0254 0.0254 0.4468";
19 "0.4665 0.0713 0.1177 0.1261 0.1880 0.2946 0.2387 0.1273 0.0724 0.0476 0.0352 0.0292 0.0264 0.0254 0.0254 0.4594";
21 "0.4662 0.0979 0.1662 0.1218 0.1868 0.2931 0.2386 0.1272 0.0723 0.0474 0.0350 0.0291 0.0264 0.0254 0.0255 0.4571";
20 "0.4714 0.3212 0.6287 0.1267 0.1875 0.2936 0.2412 0.1287 0.0733 0.0480 0.0353 0.0293 0.0264 0.0254 0.0254 0.4586";
20 "0.4649 0.0763 0.1277 0.1265 0.1874 0.2932 0.2381 0.1271 0.0724 0.0476 0.0352 0.0292 0.0262 0.0254 0.0254 0.4559";
20 "0.4638 0.0958 0.1696 0.1248 0.1858 0.2906 0.2375 0.1268 0.0723 0.0475 0.0352 0.0291 0.0265 0.0255 0.0255 0.4518";
20 "0.4627 0.1623 0.3079 0.1283 0.1857 0.2900 0.2371 0.1267 0.0724 0.0476 0.0353 0.0292 0.0264 0.0254 0.0255 0.4513";
20 "0.4618 0.1503 0.2791 0.1261 0.1901 0.2980 0.2366 0.1264 0.0722 0.0475 0.0352 0.0291 0.0264 0.0254 0.0255 0.4650";
40 "0.0226 0.1246 0.2306 0.0912 0.1298 0.1957 0.0253 0.0254 0.0249 0.0245 0.0242 0.0236 0.0242 0.0244 0.0247 0.3067";
20 "0.4285 0.1364 0.2550 0.1270 0.1884 0.2950 0.2190 0.1183 0.0689 0.0458 0.0342 0.0284 0.0264 0.0254 0.0254 0.4598";
22 "0.4495 0.1018 0.1819 0.1286 0.1917 0.3013 0.2271 0.1221 0.0701 0.0460 0.0346 0.0288 0.0262 0.0254 0.0256 0.4522";
17 "0.3490 0.0463 0.0637 0.1209 0.1789 0.2813 0.1797 0.0984 0.0596 0.0411 0.0321 0.0276 0.0260 0.0254 0.0258 0.4449";
23 "0.1448 0.0183 0.0092 0.1088 0.1582 0.2387 0.0834 0.0534 0.0385 0.0309 0.0273 0.0251 0.0247 0.0248 0.0248 0.3589";
17 "0.3992 0.2437 0.4702 0.1279 0.1880 0.2946 0.2039 0.1111 0.0656 0.0441 0.0335 0.0282 0.0261 0.0253 0.0255 0.4583";
21 "0.2174 0.0378 0.0490 0.1083 0.1571 0.2404 0.1178 0.0698 0.0463 0.0347 0.0292 0.0260 0.0251 0.0249 0.0250 0.3682";
20 "0.3341 0.0508 0.0742 0.1144 0.1688 0.2635 0.1725 0.0956 0.0586 0.0404 0.0319 0.0273 0.0256 0.0253 0.0254 0.4084";
20 "0.1102 0.0515 0.0756 0.1051 0.1525 0.2356 0.0667 0.0447 0.0341 0.0291 0.0265 0.0247 0.0248 0.0249 0.0254 0.3808";
20 "0.2438 0.1906 0.3584 0.1107 0.1681 0.2608 0.1322 0.0765 0.0494 0.0361 0.0298 0.0264 0.0253 0.0248 0.0244 0.3936";
20 "0.0203 0.0520 0.0833 0.1032 0.1470 0.2243 0.0232 0.0245 0.0247 0.0242 0.0239 0.0236 0.0241 0.0244 0.0248 0.3406";
20 "0.0696 0.1912 0.3608 0.1030 0.1516 0.2334 0.0461 0.0353 0.0294 0.0265 0.0251 0.0242 0.0243 0.0245 0.0250 0.3536";
41 "0.1881 0.3013 0.5888 0.1155 0.1680 0.2596 0.1033 0.0626 0.0429 0.0332 0.0284 0.0256 0.0250 0.0249 0.0250 0.3960";
20 "0.1798 0.0982 0.1786 0.1133 0.1664 0.2569 0.0999 0.0617 0.0425 0.0327 0.0282 0.0255 0.0249 0.0249 0.0248 0.3881";
21 "0.3713 0.2185 0.4224 0.1279 0.1896 0.2981 0.1914 0.1045 0.0625 0.0427 0.0328 0.0280 0.0261 0.0254 0.0255 0.4672";
18 "0.2965 0.3509 0.6864 0.1251 0.1851 0.2920 0.1531 0.0853 0.0537 0.0381 0.0308 0.0269 0.0255 0.0254 0.0255 0.4482";
17 "0.4156 0.0787 0.1351 0.1271 0.1873 0.2928 0.2123 0.1151 0.0674 0.0449 0.0341 0.0283 0.0262 0.0254 0.0254 0.4556";
24 "0.4350 0.0626 0.1005 0.1268 0.1859 0.2906 0.2223 0.1198 0.0695 0.0460 0.0343 0.0286 0.0264 0.0254 0.0254 0.4526";
20 "0.4241 0.0603 0.0952 0.1293 0.1912 0.2997 0.2171 0.1173 0.0684 0.0455 0.0343 0.0284 0.0262 0.0254 0.0255 0.4692";
21 "0.4374 0.3116 0.6076 0.1286 0.1889 0.2943 0.2232 0.1204 0.0697 0.0459 0.0344 0.0288 0.0261 0.0251 0.0247 0.4390";
18 "0.3772 0.2332 0.4533 0.1315 0.1897 0.2968 0.1941 0.1061 0.0634 0.0431 0.0330 0.0281 0.0262 0.0254 0.0254 0.4642";
19 "0.4559 0.1381 0.2544 0.1294 0.1908 0.2987 0.2338 0.1250 0.0718 0.0472 0.0350 0.0291 0.0264 0.0254 0.0256 0.4665";
22 "0.4705 0.3561 0.6961 0.1295 0.1923 0.3007 0.2408 0.1282 0.0729 0.0479 0.0352 0.0293 0.0264 0.0254 0.0254 0.4698";
21 "0.4764 0.2758 0.5341 0.1315 0.1940 0.3036 0.2433 0.1295 0.0733 0.0480 0.0354 0.0292 0.0264 0.0254 0.0255 0.4753";
19 "0.4786 0.0949 0.1630 0.1295 0.1946 0.3053 0.2443 0.1299 0.0734 0.0480 0.0354 0.0291 0.0265 0.0255 0.0258 0.4783";
19 "0.4598 0.1029 0.1837 0.1245 0.1867 0.2920 0.2355 0.1260 0.0720 0.0475 0.0352 0.0291 0.0264 0.0254 0.0254 0.4546";
21 "0.4606 0.1597 0.3005 0.1304 0.1873 0.2923 0.2360 0.1262 0.0722 0.0475 0.0352 0.0291 0.0265 0.0254 0.0255 0.4543";
20 "0.4625 0.0410 0.0542 0.1244 0.1865 0.2923 0.2368 0.1266 0.0722 0.0476 0.0352 0.0293 0.0264 0.0254 0.0254 0.4548";
21 "0.4285 0.3090 0.5954 0.1218 0.1859 0.2920 0.2193 0.1182 0.0687 0.0457 0.0342 0.0284 0.0264 0.0254 0.0255 0.4584";
20 "0.4692 0.1964 0.3770 0.1303 0.1896 0.2964 0.2403 0.1282 0.0728 0.0479 0.0353 0.0292 0.0264 0.0255 0.0256 0.4644";
20 "0.3540 0.0361 0.0419 0.1206 0.1775 0.2791 0.1832 0.1001 0.0601 0.0418 0.0324 0.0276 0.0260 0.0254 0.0255 0.4787";
19 "0.4706 0.0197 0.0099 0.1314 0.1951 0.3061 0.2401 0.1282 0.0729 0.0476 0.0350 0.0292 0.0264 0.0254 0.0254 0.4785";
21 "0.4559 0.0518 0.0778 0.1322 0.1955 0.3068 0.2317 0.1245 0.0712 0.0470 0.0348 0.0291 0.0264 0.0255 0.0258 0.4702";
19 "0.4618 0.1110 0.2038 0.1337 0.1961 0.3068 0.2366 0.1266 0.0723 0.0476 0.0353 0.0292 0.0264 0.0254 0.0255 0.4805";
21 "0.4661 0.0216 0.0142 0.1319 0.1962 0.3077 0.2384 0.1272 0.0722 0.0476 0.0352 0.0292 0.0264 0.0254 0.0254 0.4821";
20 "0.4835 0.0223 0.0151 0.1337 0.1989 0.3117 0.2467 0.1310 0.0741 0.0486 0.0358 0.0293 0.0264 0.0254 0.0255 0.4894";
20 "0.4769 0.0392 0.0504 0.1305 0.1939 0.3039 0.2437 0.1298 0.0733 0.0479 0.0353 0.0293 0.0264 0.0254 0.0255 0.4755";
20 "0.4833 0.0509 0.0764 0.1332 0.1962 0.3075 0.2467 0.1311 0.0741 0.0483 0.0355 0.0292 0.0265 0.0255 0.0256 0.4814";
17 "0.4633 0.0530 0.0816 0.1337 0.1984 0.3114 0.2373 0.1267 0.0723 0.0476 0.0353 0.0292 0.0264 0.0254 0.0256 0.4897";
23 "0.1530 0.0664 0.1098 0.1195 0.1746 0.2666 0.0866 0.0549 0.0392 0.0314 0.0275 0.0253 0.0249 0.0249 0.0256 0.4128";
20 "0.4754 0.0306 0.0325 0.1367 0.2039 0.3191 0.2427 0.1292 0.0731 0.0477 0.0352 0.0293 0.0264 0.0254 0.0255 0.4739";
19 "0.4947 0.0466 0.0657 0.1382 0.2062 0.3228 0.2521 0.1339 0.0751 0.0488 0.0360 0.0293 0.0265 0.0254 0.0258 0.5052";
21 "0.4902 0.1012 0.1807 0.1359 0.2014 0.3155 0.2498 0.1328 0.0745 0.0487 0.0359 0.0293 0.0265 0.0255 0.0256 0.4954";
19 "0.4931 0.0336 0.0377 0.1340 0.2010 0.3149 0.2511 0.1337 0.0750 0.0488 0.0360 0.0293 0.0264 0.0254 0.0256 0.4958";
9 "0.5025 0.0271 0.0254 0.1378 0.2061 0.3229 0.2577 0.1359 0.0761 0.0493 0.0361 0.0293 0.0264 0.0254 0.0255 0.5051";
31 "0.4936 0.0186 0.0077 0.1369 0.2040 0.3191 0.2515 0.1336 0.0743 0.0485 0.0359 0.0293 0.0264 0.0254 0.0255 0.4998";
21 "0.5031 0.0186 0.0076 0.1384 0.2068 0.3235 0.2581 0.1360 0.0761 0.0494 0.0360 0.0293 0.0264 0.0254 0.0254 0.5062";
23 "0.5045 0.0366 0.0472 0.1394 0.2071 0.3240 0.2587 0.1365 0.0762 0.0496 0.0361 0.0294 0.0266 0.0255 0.0258 0.5071";
17 "0.4920 0.0187 0.0078 0.1344 0.2000 0.3130 0.2506 0.1338 0.0750 0.0488 0.0360 0.0293 0.0264 0.0254 0.0255 0.4926";
